#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,SSA6,SAMN06650242,PRJNA380857,GCA_002082745.1,Complete,3.88441,39,chromosome:NZ_CP020591.1/CP020591.1,,1,3514,2017-04-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/082/745/GCA_002082745.1_ASM208274v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/082/745/GCF_002082745.1_ASM208274v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,WKA02,SAMN06650238,PRJNA380857,GCA_002082805.1,Complete,3.87094,38.9,chromosome:NZ_CP020598.1/CP020598.1,,1,3546,2017-04-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/082/805/GCA_002082805.1_ASM208280v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/082/805/GCF_002082805.1_ASM208280v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,SAA14,SAMN06650262,PRJNA380857,GCA_002082845.1,Complete,3.97256,39.1,chromosome:NZ_CP020579.1/CP020579.1,,1,3651,2017-04-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/082/845/GCA_002082845.1_ASM208284v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/082/845/GCF_002082845.1_ASM208284v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,A388,SAMN07736509,PRJNA269083,GCA_002741415.1,Complete,4.03205,39.2869,chromosome:CP024418.1; plasmid pA388:CP024419.1,,2,3789,2017-11-02T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/741/415/GCA_002741415.1_ASM274141v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/741/415/GCF_002741415.1_ASM274141v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,Ab4977,SAMN07943355,PRJNA416164,GCA_002762095.1,Complete,3.96691,39.1,chromosome:CP024611.1,,1,3675,2017-11-08T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/762/095/GCA_002762095.1_ASM276209v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/762/095/GCF_002762095.1_ASM276209v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,Ab4568,SAMN07943353,PRJNA416164,GCA_002762115.1,Complete,4.00045,39.1,chromosome:CP024613.1,,1,3721,2017-11-08T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/762/115/GCA_002762115.1_ASM276211v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/762/115/GCF_002762115.1_ASM276211v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,Ab4653,SAMN07943354,PRJNA416164,GCA_002762155.1,Complete,3.91393,39.2,chromosome:CP024612.1,,1,3611,2017-11-08T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/762/155/GCA_002762155.1_ASM276215v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/762/155/GCF_002762155.1_ASM276215v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,AB307-0294,SAMN07961492,PRJNA269083,GCA_002803025.1,Complete,3.75949,39,chromosome:NZ_CP024911.1/CP024911.1,,1,3425,2017-11-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/803/025/GCA_002803025.1_ASM280302v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/803/025/GCF_002803025.1_ASM280302v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,Ab421_GEIH-2010,SAMN04448102,PRJNA308422,GCA_001628795.1, Chromosome,3.97675,41,chromosome:CP014266.1,,1,2764,2016-04-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/628/795/GCA_001628795.1_ASM162879v1,
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,AC29,SAMN02714232,PRJNA238628,GCA_000695855.3,Complete,3.93513,38.9005,chromosome:NZ_CP007535.2/CP007535.2; plasmid pAC29a:NZ_CP008850.1/CP008850.1; plasmid pAC29b:NZ_CP008851.1/CP008851.1,,3,3665,2014-05-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/695/855/GCA_000695855.3_ASM69585v3,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/695/855/GCF_000695855.3_ASM69585v3
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,6200,SAMN03263969,PRJNA270223,GCA_000814345.1,Complete,4.07398,39.1818,chromosome:NZ_CP010397.1/CP010397.1; plasmid p6200-114.848kb:NZ_CP010398.1/CP010398.1; plasmid p6200-47.274kb:NZ_CP010399.1/CP010399.1; plasmid p6200-9.327kb:NZ_CP010400.1/CP010400.1,,4,3739,2015-01-05T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/814/345/GCA_000814345.1_ASM81434v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/814/345/GCF_000814345.1_ASM81434v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,IOMTU 433,SAMD00020223,PRJDB3154,GCA_000828935.1,Complete,4.19032,39.1181,chromosome:NZ_AP014649.1/AP014649.1; plasmid pIOMTU433:NZ_AP014650.1/AP014650.1,,2,3860,2014-10-02T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/828/935/GCA_000828935.1_ASM82893v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/828/935/GCF_000828935.1_ASM82893v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,A1,SAMN03248539,PRJNA269083,GCA_000830055.1,Complete,3.91774,39.2891,chromosome:NZ_CP010781.1/CP010781.1; plasmid pA1-1:NZ_CP010782.1/CP010782.1,,2,3638,2015-01-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/830/055/GCA_000830055.1_ASM83005v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/830/055/GCF_000830055.1_ASM83005v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,ORAB01,SAMN03277095,PRJNA271775,GCA_000939415.2,Complete,4.12162,39.1426,chromosome 1:NZ_CP015483.1/CP015483.1; plasmid pORAB01-1:NZ_CP015484.1/CP015484.1; plasmid pORAB01-2:NZ_CP015485.1/CP015485.1; plasmid pORAB01-3:NZ_CP015486.1/CP015486.1,,4,3685,2016-05-02T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/939/415/GCA_000939415.2_HGAP_assembly_of_Acinetobacter_baumannii_ORAB01,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/939/415/GCF_000939415.2_HGAP_assembly_of_Acinetobacter_baumannii_ORAB01
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,AB5075-UW,SAMN02894434,PRJNA243297,GCA_000963815.1,Complete,4.06698,39.0467,chromosome:NZ_CP008706.1/CP008706.1; plasmid p1AB5075:NZ_CP008707.1/CP008707.1; plasmid p2AB5075:NZ_CP008708.1/CP008708.1; plasmid p3AB5075:NZ_CP008709.1/CP008709.1,,4,3820,2015-03-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/963/815/GCA_000963815.1_ASM96381v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/963/815/GCF_000963815.1_ASM96381v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,XH386,SAMN03290686,PRJNA273343,GCA_001026965.1,Complete,4.1995,39.1641,chromosome:NZ_CP010779.1/CP010779.1; plasmid pAB386:NZ_CP010780.1/CP010780.1,,2,3911,2015-06-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/026/965/GCA_001026965.1_ASM102696v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/026/965/GCF_001026965.1_ASM102696v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,Ab04-mff,SAMN03817045,PRJNA288605,GCA_001077655.1,Complete,4.19228,38.9197,chromosome:NZ_CP012006.1/CP012006.1; plasmid pAB04-1:NZ_CP012007.1/CP012007.1; plasmid pAB04-2:NZ_CP012008.1/CP012008.1,,3,3893,2015-07-14T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/077/655/GCA_001077655.1_ASM107765v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/077/655/GCF_001077655.1_ASM107765v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,ATCC 17978-mff,SAMN03817043,PRJNA288605,GCA_001077675.1,Complete,4.0067,38.9442,chromosome:NZ_CP012004.1/CP012004.1; plasmid pAB3:NZ_CP012005.1/CP012005.1,,2,3667,2015-07-14T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/077/675/GCA_001077675.1_ASM107767v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/077/675/GCF_001077675.1_ASM107767v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,B8300,SAMN03771402,PRJNA286871,GCA_001077965.2,Complete,3.85006,39.2739,chromosome:NZ_CP021347.1/CP021347.1; plasmid pB8300:NZ_CP021348.1/CP021348.1,,2,3506,2017-05-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/077/965/GCA_001077965.2_ASM107796v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/077/965/GCF_001077965.2_ASM107796v2
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,D36,SAMN04029125,PRJNA294725,GCA_001399655.1,Complete,4.13116,39.0206,chromosome:NZ_CP012952.1/CP012952.1; plasmid pD36-1:NZ_CP012953.1/CP012953.1; plasmid pD36-3:NZ_CP012955.1/CP012955.1; plasmid pD36-4:NZ_CP012956.1/CP012956.1; plasmid pRAY* (pD36-2):NZ_CP012954.1/CP012954.1,,5,3797,2015-10-19T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/399/655/GCA_001399655.1_ASM139965v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/399/655/GCF_001399655.1_ASM139965v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,,SAMEA3449716,PRJEB9585,GCA_001457535.1,Complete,3.93626,38.8974,chromosome I:NZ_LN865143.1/LN865143.1; plasmid II:NZ_LN865144.1/LN865144.1,,2,3550,2015-06-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/457/535/GCA_001457535.1_CIP70.10,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/457/535/GCF_001457535.1_CIP70.10
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,KBN10P02143,SAMN03941550,PRJNA291316,GCA_001514375.1,Complete,4.1394,39.0657,chromosome:NZ_CP013924.1/CP013924.1; plasmid pKBN10P02143:NZ_CP013925.1/CP013925.1,,2,3841,2016-01-14T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/514/375/GCA_001514375.1_ASM151437v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/514/375/GCF_001514375.1_ASM151437v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,,SAMEA3715145,PRJEB12156,GCA_001517645.1,Complete,3.94749,38.9973,chromosome I:NZ_LN997846.1/LN997846.1; plasmid II:NZ_LN997847.1/LN997847.1,,2,3566,2016-01-15T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/517/645/GCA_001517645.1_R2091,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/517/645/GCF_001517645.1_R2091
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,YU-R612,SAMN04448797,PRJNA309091,GCA_001543995.1,Complete,4.15525,38.9946,chromosome:NZ_CP014215.1/CP014215.1; plasmid unnamed1:NZ_CP014216.1/CP014216.1; plasmid unnamed2:NZ_CP014217.1/CP014217.1,,3,3868,2016-02-02T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/543/995/GCA_001543995.1_ASM154399v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/543/995/GCF_001543995.1_ASM154399v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,3207,SAMN04485290,PRJNA311558,GCA_001636235.1,Complete,4.09204,38.9868,chromosome:NZ_CP015364.1/CP015364.1; plasmid pAba3207a:NZ_CP015365.1/CP015365.1; plasmid pAba3207b:NZ_CP015366.1/CP015366.1,,3,3788,2016-05-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/636/235/GCA_001636235.1_ASM163623v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/636/235/GCF_001636235.1_ASM163623v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,KAB01,SAMN05601665,PRJNA339667,GCA_001806345.1,Complete,4.03409,38.9034,chromosome:NZ_CP017642.1/CP017642.1; plasmid unnamed:NZ_CP017643.1/CP017643.1,,2,3639,2016-10-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/806/345/GCA_001806345.1_ASM180634v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/806/345/GCF_001806345.1_ASM180634v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,KAB02,SAMN05601667,PRJNA339683,GCA_001806365.1,Complete,4.0862,38.9927,chromosome:NZ_CP017644.1/CP017644.1; plasmid unnamed:NZ_CP017645.1/CP017645.1,,2,3790,2016-10-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/806/365/GCA_001806365.1_ASM180636v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/806/365/GCF_001806365.1_ASM180636v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,KAB03,SAMN05601668,PRJNA339684,GCA_001806385.1,Complete,4.05696,38.9035,chromosome:NZ_CP017646.1/CP017646.1; plasmid unnamed:NZ_CP017647.1/CP017647.1,,2,3701,2016-10-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/806/385/GCA_001806385.1_ASM180638v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/806/385/GCF_001806385.1_ASM180638v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,KAB04,SAMN05601669,PRJNA339686,GCA_001806405.1,Complete,4.12812,38.9646,chromosome:NZ_CP017648.1/CP017648.1; plasmid unnamed:NZ_CP017649.1/CP017649.1,,2,3799,2016-10-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/806/405/GCA_001806405.1_ASM180640v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/806/405/GCF_001806405.1_ASM180640v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,KAB05,SAMN05601670,PRJNA339687,GCA_001806425.1,Complete,4.0386,39.0017,chromosome:NZ_CP017650.1/CP017650.1; plasmid unnamed:NZ_CP017651.1/CP017651.1,,2,3655,2016-10-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/806/425/GCA_001806425.1_ASM180642v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/806/425/GCF_001806425.1_ASM180642v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,KAB06,SAMN05601671,PRJNA339689,GCA_001806445.1,Complete,4.03871,39.0017,chromosome:NZ_CP017652.1/CP017652.1; plasmid unnamed:NZ_CP017653.1/CP017653.1,,2,3719,2016-10-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/806/445/GCA_001806445.1_ASM180644v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/806/445/GCF_001806445.1_ASM180644v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,KAB07,SAMN05601672,PRJNA339690,GCA_001806465.1,Complete,4.05443,38.9987,chromosome:NZ_CP017654.1/CP017654.1; plasmid unnamed:NZ_CP017655.1/CP017655.1,,2,3747,2016-10-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/806/465/GCA_001806465.1_ASM180646v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/806/465/GCF_001806465.1_ASM180646v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,KAB08,SAMN05601673,PRJNA339692,GCA_001806485.1,Complete,4.07517,38.8905,chromosome:NZ_CP017656.1/CP017656.1; plasmid unnamed:NZ_CP017657.1/CP017657.1,,2,3711,2016-10-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/806/485/GCA_001806485.1_ASM180648v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/806/485/GCF_001806485.1_ASM180648v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,HRAB-85,SAMN06046790,PRJNA348168,GCA_001887305.1,Complete,4.09858,39.0054,chromosome:NZ_CP018143.1/CP018143.1; plasmid unnamed:NZ_CP018144.1/CP018144.1,,2,3790,2016-11-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/887/305/GCA_001887305.1_ASM188730v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/305/GCF_001887305.1_ASM188730v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,AF-673,SAMN06077192,PRJNA271775,GCA_001895985.1,Complete,4.0931,39.0705,chromosome:NZ_CP018256.1/CP018256.1; plasmid pAF-673:NZ_CP018257.1/CP018257.1,,2,3728,2016-12-09T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/895/985/GCA_001895985.1_ASM189598v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/895/985/GCF_001895985.1_ASM189598v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,AF-401,SAMN06077191,PRJNA271775,GCA_001896005.1,Complete,4.26763,39.0881,chromosome:NZ_CP018254.1/CP018254.1; plasmid pAF-401:NZ_CP018255.1/CP018255.1,,2,3925,2016-12-09T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/896/005/GCA_001896005.1_ASM189600v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/896/005/GCF_001896005.1_ASM189600v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,XDR-BJ83,SAMN06109232,PRJNA356204,GCA_001902375.1,Complete,4.08062,38.912,chromosome:NZ_CP018421.1/CP018421.1; plasmid pBJ83:NZ_CP018422.1/CP018422.1,,2,3703,2016-12-13T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/902/375/GCA_001902375.1_ASM190237v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/902/375/GCF_001902375.1_ASM190237v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,LAC4,SAMN05362953,PRJNA328023,GCA_001908295.1,Complete,3.98869,38.9864,chromosome:NZ_CP018677.1/CP018677.1; plasmid pALAC4-1:NZ_CP018678.1/CP018678.1; plasmid pALAC4-2:NZ_CP018679.1/CP018679.1,,3,3617,2016-12-19T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/908/295/GCA_001908295.1_ASM190829v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/908/295/GCF_001908295.1_ASM190829v1
Acinetobacter baumannii,Bacteria;Proteobacteria;Gammaproteobacteria,CMC-CR-MDR-Ab4,SAMN04096368,PRJNA296424,GCA_001922205.1,Complete,4.15601,38.9749,chromosome:NZ_CP016295.1/CP016295.1; plasmid pCMCVTAb1-AB4:NZ_CP016296.1/CP016296.1; plasmid pCMCVTAb2-AB4:NZ_CP016297.1/CP016297.1,,3,3822,2016-12-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/922/205/GCA_001922205.1_ASM192220v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/922/205/GCF_001922205.1_ASM192220v1
